issue_time,target_time,station_id,horizon_hours,pm25_forecast,pm25_lower_ci,pm25_upper_ci,uncertainty,quality_flag,missing_features,ensemble_predictions,model_agreement,units
2024-01-30 23:00:00+05:30,2024-02-01 15:00:00+05:30,ST002,40,72.67588531912799,62.87588578145046,82.47588485680551,4.9999997641211875,ok,0,2,0.7440473898794053,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 16:00:00+05:30,ST002,41,76.28845581401153,66.48845621449397,86.08845541352909,4.999999795672228,ok,0,2,0.4756180304449522,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 17:00:00+05:30,ST002,42,59.26014220501209,49.460142784510914,69.06014162551327,4.999999704337333,ok,0,2,0.77781369791008,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 18:00:00+05:30,ST002,43,72.90566977190296,63.10567023492329,82.70566930888265,4.999999763765141,ok,0,2,1.2698719137678651,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 19:00:00+05:30,ST002,44,57.37804085251141,47.57804128575164,67.17804041927118,4.999999778959067,ok,0,2,0.1324916769074278,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 20:00:00+05:30,ST002,45,58.793029698074925,48.99303031866421,68.59302907748564,4.9999996833728115,ok,0,2,0.5673396845304737,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 21:00:00+05:30,ST002,46,53.94259966165378,44.142600194899146,63.742599128408415,4.999999727936039,ok,0,2,1.141256767272285,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 22:00:00+05:30,ST002,47,70.23393134967624,60.43393169479175,80.03393100456073,4.999999823920655,ok,0,2,0.1536216305306155,ug/m3
2024-01-30 23:00:00+05:30,2024-02-01 23:00:00+05:30,ST002,48,60.10793789448031,50.307938392206005,69.9079373967546,4.999999746058317,ok,0,2,1.8662679656732806,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 00:00:00+05:30,ST002,49,76.87626853407582,67.07626863995787,86.67626842819377,4.999999945978547,uncertain,0,2,0.21656890497564518,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 01:00:00+05:30,ST002,50,61.048336887355305,51.248337093084565,70.84833668162605,4.999999895036092,uncertain,0,2,0.6109792909302847,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 02:00:00+05:30,ST002,51,83.68954750904774,73.88954768861807,93.48954732947742,4.999999908382485,uncertain,0,2,0.8576634348113927,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 03:00:00+05:30,ST002,52,78.03892770731473,68.2389278016056,87.83892761302386,4.999999951892414,uncertain,0,2,0.2858631048812157,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 04:00:00+05:30,ST002,53,59.70483182240326,49.90483192048106,69.50483172432546,4.999999949960305,uncertain,0,2,0.14517922301858022,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 05:00:00+05:30,ST002,54,72.27254688008304,62.47254709013116,82.07254667003492,4.999999892832595,uncertain,0,2,0.4367508145805985,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 06:00:00+05:30,ST002,55,71.71304128103755,61.91304146533362,81.51304109674147,4.999999905971391,uncertain,0,2,0.671130101116411,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 07:00:00+05:30,ST002,56,56.04960081707367,46.24960092964442,65.84960070450292,4.999999942565942,uncertain,0,2,0.3288672393913501,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 08:00:00+05:30,ST002,57,78.2911828128463,68.49118283594846,88.09118278974414,4.999999988213183,uncertain,0,2,0.570444599439341,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 09:00:00+05:30,ST002,58,64.70971373892415,54.90971383933426,74.50971363851404,4.999999948770351,uncertain,0,2,0.12852134814634297,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 10:00:00+05:30,ST002,59,66.35161180318066,56.55161194082886,76.15161166553246,4.999999929771324,uncertain,0,2,0.3458374305651617,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 11:00:00+05:30,ST002,60,51.99886168959737,42.198861689597365,61.79886168959737,5.0,uncertain,0,2,0.4183478393953237,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 12:00:00+05:30,ST002,61,71.50340707858929,61.60540707858929,81.40140707858929,5.050000000000001,uncertain,0,2,1.163671631460634,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 13:00:00+05:30,ST002,62,64.97171935583714,54.97571935583714,74.96771935583713,5.1,uncertain,0,2,0.4940473695149379,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 14:00:00+05:30,ST002,63,74.66014142606448,64.56614142606449,84.75414142606448,5.15,uncertain,0,2,0.1640490858530228,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 15:00:00+05:30,ST002,64,54.42214389753619,44.23014389753619,64.6141438975362,5.2,uncertain,0,2,0.9084539939520724,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 16:00:00+05:30,ST002,65,63.45463220247443,53.16463220247443,73.74463220247443,5.25,uncertain,0,2,2.344569873277006,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 17:00:00+05:30,ST002,66,68.38609270924418,57.998092709244176,78.77409270924419,5.300000000000001,uncertain,0,2,1.1408248496416782,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 18:00:00+05:30,ST002,67,51.27586535855901,40.78986535855901,61.76186535855901,5.35,uncertain,0,2,0.7920628870625777,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 19:00:00+05:30,ST002,68,68.14061946085265,57.556619460852644,78.72461946085265,5.4,uncertain,0,2,0.8435081769901238,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 20:00:00+05:30,ST002,69,45.41957205268164,34.737572052681635,56.10157205268164,5.45,uncertain,0,2,1.6492689810845782,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 21:00:00+05:30,ST002,70,72.63420349314055,61.854203493140545,83.41420349314055,5.5,uncertain,0,2,0.3206875978066499,ug/m3
2024-01-30 23:00:00+05:30,2024-02-02 22:00:00+05:30,ST002,71,45.133042281078886,34.255042281078886,56.011042281078886,5.550000000000001,uncertain,0,2,1.687078846431561,ug/m3
